file,title,cluster
c1a91ee741c284c46eb9314dff66292ebf7416c9.json,Journal Pre-proof A Patient with SARS-CoV-2 Infection during Pregnancy in Qingdao, China
63d21b170240273cacfe787f778ecb1bd56fb5e7.json,A novel defective recombinant porcine enterovirus G virus carrying a porcine torovirus papain-like cysteine protease gene and a putative anti- apoptosis gene in place of viral structural protein genes
ff1cc08ebe7f5a104152662fa87ff683524165c7.json,
4a691acb8d49f816a5f377c8ada003ae2d2347c1.json,Prediction of quaternary assembly of SARS coronavirus peplomer
c4fbc8bbde80d99acce2464ed2993f822f0dc41c.json,
65e5aa4f16b1920009732ff2456fcba5c8f333f2.json,A highly sensitive 1-tube nested real-time RT-PCR assay using LNA- modified primers for detection of respiratory syncytial virus
2c13669c5e449f62c309ebcb9e515bacc6370161.json,Multiplex bioanalytical methods for food and environmental monitoring
9ebf25a952fd0cc88f6c75f18fc7f6a0644fdc5a.json,
311f7c89e623e3ee396b7126ff06e437f2e1cbc6.json,Long-Term ToxiciTy of immunosuppressive Therapy
8210363055dab97974ef2382c402b4039dee7ff7.json,
9160b17b64362a40bad3fc8b48543f43e4970716.json,
3dbc544b1b93bf19d5a5ccf648c1ad6eec68fc4f.json,Collection efficiencies of aerosol samplers for virus-containing aerosols
7bfd4937aa70a5ca5ddee7e958d9d519f9208bba.json,
03531faa11b00259bcee616d1e215af33ba66bb8.json,WITHIN-AND BETWEEN-STRAIN VARIABILITY IN LONGEVITY OF INBRED AND OUTBRED RATS UNDER THE SAME ENVIRONMENTAL CONDITIONS
28cc06d5ddcbab03c370a61a4a9f545ae7a42d61.json,
1933cc6ec95592bad4f8bd0017ca197779e844ad.json,Transmissible Viral Vaccines
6a45024a424c3a6f8c31fd16d57756a34992b495.json,
ae865a19fb0b97f96d15c28daaac6bc9058c5c46.json,Appraisal of recommended respiratory infection control practices in primary care and emergency department settings
b95dae179ce90376b0367517e1521a16186653a7.json,Optimization of xanthatin extraction from Xanthium spinosum L. and its cytotoxic, anti-angiogenesis and antiviral properties
097529f4d953e2729951ac0f2ba6a001c6534146.json,In vitro evaluation of antioxidant activities of aqueous extracts from natural and cultured mycelia of Cordyceps sinensis
9618ed717697f4aa77f65da0baada1f304a5d919.json,miR-223 inhibits dengue virus replication by negatively regulating the microtubule-destabilizing protein STMN1 in EAhy926 cells
cf285d7726af717711e8e4acedbd93f5d3e00c7e.json,The Interministerial Group for Global Health includes Ministers from the
6293160da51ace8a72b0297d94e05ec9ad4276b6.json,Managing public health crises: the role of models in pandemic preparedness
97ea7a298c8cc33b65c3aad7cb3e9cbc539e3c9c.json,Arenavirus genetic diversity and its biological implications
b9c9540862cb3533272f1a352de1bd7b962b9395.json,Impact of Severe Acute Respiratory Syndrome on Patient Access to Palliative Radiation Therapy
d19ebf6c672e6f230c1072843f8e241c7664e426.json,Regulation of RIG-I-like receptor signaling by host and viral proteins
fbac34fdfb37254bcef5907cddd4bd11d0562d49.json,Middle East respiratory syndrome in South Korea during 2015: Risk-related perceptions and quarantine attitudes
61acfa41d91229e9deedb62b94faf0959e21825e.json,Journal Pre-proof Mitigating the air pollution effect? The remarkable decline in the pollution-mortality relationship in Hong Kong Mitigating the Air Pollution Effect? The Remarkable Decline in the Pollution-Mortality Relationship in Hong Kong Mitigating the Air Pollution Effect? The Remarkable Decline in the Pollution-Mortality Relationship in Hong Kong
682786e4461a1ba998d4953d9ecffb46a02c4c24.json,Molecular Screening by Polymerase Chain Reaction Detects Panleukopenia Virus DNA in Formalin-Fixed Hearts from Cats with Idiopathic Cardiomyopathy and Myocarditis
a0c5aa85f9510122a6bf6cdef34ec34c4bb3ea4a.json,Comment 630 www
e605f4cfd2abd0e0f38b52813493dd19682082dd.json,
cb123177b2d18f98c6cb4d26c3d1d3b88adc6136.json,
450a221c1528cca41fb907e93230576803afb369.json,How do viruses control mitochondria-mediated apoptosis?
4fc3b508543068a9d54f11f0ecf52580df768307.json,
eeccc09e3b7297eb62d3eeefb3313a2ff16f9030.json,Therapeutic effect of anti-feline TNF-alpha monoclonal antibody for feline infectious peritonitis
d85efc01c06f607906d871c2809b21a83a624c3f.json,Tetrahedron report number 950 Recent advances in the chemistry of imine-based multicomponent reactions (MCRs)
e5073f61639f9524e70d832bf62e30bcd19329e8.json,Extracellular signal-regulated kinase (ERK) activation is required for porcine epidemic diarrhea virus replication
77763ae1a4b82f01304096021e844ff741ebcd25.json,Placebo-controlled evaluation of a modified life virus vaccine against feline infectious peritonitis: safety and efficacy under field conditions
13eb0c246fa4c137333bc8cd3d87bb23eb8d5dc2.json,Production of second-generation cloned cats by somatic cell nuclear transfer
d236b61cb9d3610724996551f9f6ca1ee7fef4a4.json,Development of recombinant rabies viruses vectors with Gaussia luciferase reporter based on Chinese vaccine strain CTN181
fa5d0074495d60de05c6a95a182bbc299f2fb7d5.json,The Effect of Loss of Regulation of Minus-Strand RNA Synthesis on Sindbis Virus Replication
d0d241a6ae1bfce78048e9199819ad2cdd257df9.json,
b2f82f4a76080ea21067d9a22182232931a10297.json,ScienceDirect Facteurs déclenchant des exacerbations de BPCO ଝ Triggering factors of acute COPD exacerbations
2e895e6fb68c49bd9bd3c701364dbd3c225bf620.json,Recombinant Newcastle Disease Virus as a Vaccine Vector for Cancer Therapy Newcastle Disease Virus Cancer Vaccine
aa9c59efecfdc51c984b800d4c8a63d0f2b13359.json,Vanadium compounds in medicine
84d61caf80ff57dc5aa5197d502b21f854a2e5bf.json,Cultural shift towards sustainability in the construction industry of Hong Kong
33f3f9953d4649b8b99fa4fbbcb0f560e7e6f2da.json,Bovine torovirus: Sequencing of the structural genes and expression of the nucleocapsid protein of Breda virus
cb4559846cc88a70f82266bfdd80dbac2df8af93.json,Is influenza-like illness a useful concept and an appropriate test of influenza vaccine effectiveness?
da07576ec69172fa52a75938ce5a93dabd523427.json,A dynamic vaccination strategy to suppress the recurrent epidemic outbreaks
b2cf96174de10c8c3f143ee7ca4ac8b92778c693.json,A reverse transcription loop-mediated isothermal amplification method for rapid detection of bovine viral diarrhea virus
9d55e06359a9e4879f7a19d846ffbca8fc8e8768.json,Clinical Considerations in the Diagnosis of Viral Respiratory Infections
5505f3fce1e59a9aee6245eb03d9aa4518bd6be7.json,
bf3acd61efdd3b24aaeeb918b0ff6e58db9264f6.json,Syndromic Surveillance Using Regional Emergency Medicine Internet
7cc6442a29dc229ab5c041ba3974ff0d02e21ffa.json,High-Throughput Screening Identifies Inhibitors of the SARS Coronavirus Main Proteinase in the first step of the formation of the crucial replication- transcription complex. The activity of 3CL pro , so named for its similarity to 3C proteinases of Picornaviridae [14]
be6dcac52f8c6fcae763a07c2d46ebe68a07784a.json,Complete genomic sequence of turkey coronavirus
a76be29b35c5b60b16d0a0e6517c6b9358b7b3a5.json,Biosecurity and bovine respiratory disease
22ad89ce56ad3854bd07b0e695723b4f194581d9.json,Carbohydrate Microarrays for Lectin Characterization and Glyco-Epitope Identification
96f6ce0da1b94cc4a85332df3c341daf678487de.json,Reporting effectiveness of an extract of three traditional Cretan herbs on upper respiratory tract infection: Results from a double-blind randomized controlled trial
87f8af3ffb4677f381c9c7b4e0f3fe34e3979e4c.json,
eb672292b64148c93413db50a61a023707616423.json,Natural feline coronavirus infection: Differences in cytokine patterns in association with the outcome of infection
03e880c09dbfd6b00c9f5874fe37647be1cc55b5.json,Maternal antibody to infectious bronchitis virus: its role in protection against infection and development of active immunity to vaccine
73f7a5c202ee3e20d3c5015cff6427b1c3719fed.json,
081972ad704ef5e00549f376601debc84be429ab.json,Treatment of the Calf with Diarrhea
f97f837ba0b4763aa547e1069720b2fcb0cd1356.json,Companion animal disease surveillance: A new solution to an old problem?
be05821eac40596ed1b5360dbf7f78b8061c50b0.json,Structural characterization by transmission electron microscopy and immunoreactivity of recombinant Hendra virus nucleocapsid protein expressed and purified from Escherichia coli
87afe569bf36fb80ce0bd90493e5ade43b8f8bba.json,Current research on respiratory viral infections: Third International Symposium
d48670c17f5f686dcff628d703cb0b7c13e22aac.json,PCR assay for the detection and the identification of atypical canine coronavirus in dogs
a7878910b3988c9d30b8d2b0bd10581cf2842267.json,Knowle dge-Base d Systems The attribute reductions of three-way concept lattices
fb9dd0cc6798855dbdc9f5194636243b353cad4a.json,Development of a hyena immunology toolbox
96b1d037fb00eb3ecb7321ca5102d36553ff56ce.json,Human Subcutaneous Dirofilariasis, Russia
5206bbfc99d29f0573e944398e5c0a36aac097b2.json,Respiratory Viruses
c48208dd7beb82687c017d5d1b44bde08de0990a.json,Synthetic constructs in/for the environment: Managing the interplay between natural and engineered Biology
444139f42a123635d16c1a93223a40a1dbd1b188.json,The central role of chloride in the metabolic acid-base changes in canine parvoviral enteritis
8e2cec7ccde294aab725b8cd650b4cd4b7be1461.json,The SARS-CoV heptad repeat 2 exhibits pH-induced helix formation
b7e29393a04500b8c7bd3e9785e416fdbcca1d07.json,Quantitation of monoclonal antibody by capture ELISA based on initial enzyme activity rate
81f2c369448b2620b20328fe5713d749ea5b75db.json,
7e2d03364184d2b96209a7c7a0666ab510fc073c.json,c World Health Organization Intercountry Support Office, Ouagadougou, Burkina Faso d Expanded Program on Immunization, WHO Regional Office for Africa, Inter-Country Support Team
bdfbe7b41c10153f972efeed9993e2b8d05a031c.json,Molecular drug-organiser: Synthesis, characterization and biological evaluation of penicillin V and/or nalidixic acid calixarene-based podands
28bfd55cd477029dab0e713bba17caa5da31ca55.json,Short-and long-term efficacy of prednisolone for first acute rhinovirus-induced wheezing episode
8551fc3e19170f1f99d325d6a3283d9a91493d61.json,
8a2bd5733f48af6944f62c50eeadb30c0b9ed78f.json,Recent highlights in the development of new antiviral drugs
58fa42843750c656726a2865bd88f6f76fd20231.json,Acute disseminated encephalomyelitis associated with hepatitis B virus reinfection -Consequence or coincidence?
5b5a46da580a1abd2a129f90cc616d394f76477f.json,
021c6cee4475973338022c029affed87f706de5a.json,Role of angiotensin-converting enzyme (ACE) and ACE2 in a rat model of smoke inhalation induced acute respiratory distress syndrome
9e5703d577f7e8f824906685a970ad5c5e2e1ce4.json,Differential domain structure stability of the severe acute respiratory syndrome coronavirus papain-like protease
089729d867c630e0e90958e3225cfae36486f021.json,Aminopeptidase inhibitors bestatin and actinonin inhibit cell proliferation of myeloma cells predominantly by intracellular interactions
e9d184be19d186f0c3aa85806c7f1bb4d0107160.json,
189ca97d6dd53f713fe6d3e697addb05cdec828e.json,Exacerbation of asthma and airway infection: is the virus the villain? ଝ,ଝଝ PALAVRAS-CHAVE
654c290db8070c13849ca52d90a7b7672c722050.json,MCPIP1 negatively regulate cellular antiviral innate immune responses through DUB and disruption of TRAF3-TBK1-IKKε complex
ee5ee45366753b52ea76058be790ec3e611f8cbb.json,Synthesis of hybrid carbon nanotube structures coated with Sophora flavescens nanoparticles and their application to antimicrobial air filtration
89922397c4c12c3dc8fe58d78a94fd6c2ccb53da.json,The validation of a real-time RT-PCR assay which detects influenza A and types simultaneously for influenza A H1N1 (2009) and oseltamivir-resistant (H275Y) influenza A H1N1 (2009)
0ffe9ea08fd22fd64f46cac7147c239e6af6543e.json,The neurobiology of canine distemper virus infection
bdc91980735543fbf8c9c6d5367f5341d7ed70d7.json,Rapid approach to identify an unrecognized viral agent
fb634d7aa4675e18d4ec70b5aa6deb3a17071fa8.json,Psychosocial determinants of influenza vaccination intention: A cross-sectional study on inpatient nurses in Singapore
8970ef10049816050cb1bc5fbf600865a5996ad4.json,Base-By-Base: Single nucleotide-level analysis of whole viral genome alignments
867be386f2d6d4135466521ee031308544128a98.json,BY MOUSE HEPATITIS VIRUS TYPE 3
0dca038ac8dfd45a921b7cd9f1c90a8554799e23.json,Epidemiological and clinical characteristics of 99 cases of 2019 novel coronavirus pneumonia in Wuhan, China: a descriptive study
9991f1174837151150c5e88f821cd8d07b116078.json,
3dbf9bf08fdc8bdf2c0c45e2e3b065238d3b4a99.json,Outbreaks in Health Care Settings
4112df5f3296e53350b58d319e817e202a5d4a99.json,IFITM Proteins Restrict HIV-1 Infection by Antagonizing the Envelope Glycoprotein
67f3f210d910f661cdff26d34d2973f6d0e8245e.json,Altered Jejunal Permeability to Macromolecules During Viral Enteritis in the Piglet
9caa6b55ebcf43e88c3bf5c40742febf6317f15b.json,Role of Atypical Pathogens in Nursing HomeeAcquired Pneumonia
3489ec2ad98743262cdd5d6735b3a3f13878cc62.json,Antiviral activities of ISG20 in positive-strand RNA virus infections
270dfa0994e85e2fe3b56e742939afb2c3a26126.json,The clinical need for the RVP test
26552203057c609bf1926fb9890da2457f54fc5f.json,The mixed trunsored model with applications to SARS
5a4040bc016a5e9aff87bd46e4743763b26f13e2.json,Methodology in diagnostic virology
b28e2cd0e13967dccc898303d969a2f5ae535c92.json,Universidad Nacional de La Plata
d327b7e62990004c3cf31d6dffbd752cc3c2077f.json,Archivos de Bronconeumología
c50308992db0a3aac3f2624668e5708d221ba230.json,Inflammation induced by influenza virus impairs human innate immune control of pneumococcus Europe PMC Funders Group
eb45bf15047bada68def9daf2cb3c45b66f728df.json,Pharmaceutical and preclinical evaluation of Advax adjuvant as a dose-sparing strategy for ant venom immunotherapy
d04109a96e0e83707af8ee9d4fef609666141066.json,Pathogenetic mechanisms of severe acute respiratory syndrome
435787d62f0e10590203ffc1376522b361c7ac3f.json,
894f32cc216420090f1ed41fbba51220f3d3ec5e.json,Virol. (Insl. Pasteur) 1982, 133 I
f4f3f377b8c496ad6965d6e5556c057c1b1bdeb7.json,Update on Emerging Infections: News From the Centers for Disease Control and Prevention
17ff1a0f2608790328ca2bafd0f12d3d3e826e29.json,The effect of severe acute respiratory syndrome (SARS) on emergency airway management ଝ
29350aee2c60ec77463b4d59a60574becf0a2e68.json,Capture ELISA and flow cytometry methods for toxicologic assessment following immunization and cyclophosphamide challenges in beagles
4e8306655e7f3c6ae88db9708a400ab78c011700.json,Review Molecular Diagnosis of Severe Acute Respiratory Syndrome The State of the Art
f936a6a047fbfa7e02dafbf24945f7facd0cfa48.json,Crazy-paving sign in high-resolution computed tomography in parainfluenza virus pneumonia
794631ba2517f1c98a655013cbe22169f67b70c9.json,Applications of microarrays in pathogen detection and biodefence
bbf371f5de8f2df497567a0785a367dba3cf03ba.json,
25f32c16d43ab75509ee5468b322c09553bea898.json,Swine Diseases and Disorders
e60b4fcf80aaad1476cae520377853544ce74a0f.json,CHAPTER6 6 Vaccines of the future Open access under CC BY-NC-ND license
f40a6b15b28ad4d0bbe8ca6b67cff2084f224ea6.json,
f9bb669bd0e70983ca2bff235094ba7e67dda2cf.json,Teaser Recent advances in the research and development of small-molecule anti-human coronavirus therapies. Recent discovery and development of inhibitors targeting coronaviruses
446b9a8a8fa54a5b771070c252cb5ecb0117f1be.json,Upper-Respiratory Viral Infection, Biomarkers, and COPD Exacerbations
cf936d1f9760d4c79afd790138c20e4ebeb25167.json,Infectious Diarrhea
8436d7d8d421c0922475e4b665b1be36f1395de1.json,The effects of past SARS experience and proximity on declines in numbers of travelers to the Republic of Korea during the 2015 MERS outbreak: A retrospective study
1fba4fef70696f8fe8b60ca6e89c093f2e2375f4.json,General Subjects Cumulative Contents Regular papers Cryptotanshinone inhibits endothelin-1 expression and stimulates nitric oxide production in human vascular endothelial cells
a92f695c75e4349fd76931c1800bb722ac5eca0b.json,Dengue Virus
f15bfd75b9e2933456942b0f1867aade1586670f.json,Serologic Assessment of Possibility for MERS-CoV Infection in Equids
bbc889298dbd6cb98a0d00e8544a4fad9801c730.json,Smell and taste disorders
ae5bdff69c84e77d88e9790626c486bb49e2a4f7.json,Exposure to multiple air pollutants and the incidence of coronary heart disease: A fine-scale geographic analysis
